	text	level
	دا انت مش عامل فولو للريس يا حمدين!!ولا تويتة عن قناه السويس و الفرحة ال في البلد!!النبي اتوكس والعب ف خرة الاسد	-1
	قشطه عليك يابو سلمي..بس ايه رأيك في سيدك السيسي ..اشكره انه عبرك وارسل لك دعوه لحضور اﻻحتفال ..انت جزمه وﻻ تسوي ياحمضين	-2
	انت اكبر واحد منافق معاكم معكم عليكم عليكم خاين لمصر	-1
	"23 يوليو الثورة الأعظم إنجازا وانحيازا للأغلبية فى تاريخ مصر. تحيةللشعب القائدالمعلم وطليعته الثوريةوابنه البار  جمال عبدالناصرناصر الفقراء."	0
	الله يلعنك انت وهو قول أمين	-2
	ليا النعمه لو جمال عبد الناصر يعرف انك هتفضل تتمسح في اسمه والا كان عمل ثورة والا كان ثار😂😂😂 انت راشق في أي سبوبة يا عاطل	-1
	"هههههههه طلع الخروف اللي جواك ياعرص وجاوب انت فيه رئيس خريج سجون فيه رئيس يتامر علي بلده فيه رئبس يهرب اسرار بلده"	-2
	"فيه رئيس وﻻءه لعصابه فيه رئيس لبس السلطانيه فيه رئيس مايعرفش لغه اجنبيه فيه رئيس ﻻ يحكم  في رئيس يعمل للعصابه فقط"	0
	" لو مش مأثر عليك البرسي شوف مين الي بيتكلم إنجليزي الدكتور و العر# و إذا بتسمع من باسم سوسته دي مشكتك"	-1
	دونت ميكس .جاز والكهول .والدرنك ...وسلم علي الجاسوس ابن سنيه ..المهم ان العصابه الوسخه كلها في السجون .واﻻعدام قادم ﻻ محاله	-2
	"مش بقولك البرسيم عمل عميلوة  بوريك مقطع ععلشان تفهم لكن نتائج تحاليل الكائن السييساوي متجيبش اكتر من كده"	-1
	كسمك علي كسم مرسي وكسم اﻻخوان كلهم في تلسجون زي الكﻻب ياوﻻد المتناكه 	-2
	جرائم عبد الناصر يا حمدين نا ندمان اني انتخبتك وندمان اني كنت في حملتك  منك لله حسبي الله ونعم الوكيل	-1
	اول واحد بدأ الخراب هو عبدالناصر بتاعكوا ده ... جاتكوا القرف	-1
	"الإرهاب مهزوم مهما تصاعدت جرائمه.  تحية لأرواح شهدائناالابرار. شعبنا مع جيشنا. مصر أقوى من الإرهاب."	0
	كلب العسكر	-1
	"ضيعتوها يا خونة  ولكن ربك قادر يدير دائرة السوء عليكم ويجعل تدبيركم تدميركم   يا بايع مصر من اجل الكرسى"	-1
	الله يلعنك ويلعن كل واحد برقبته دم بريء انتا سببه	-1
	كس امك	-2
	في إنك إنسان كذاب ومدعي وبترمي إتهامات بالباطل على ناس شرفاء ووطنيين يا أستاذ	-1
	قطه ؟ لأ وكمان طلعت حقير مبتعرفش تتحاور	-1
	انا عمرى ما شفت حد بيتكيف من الشتيمه كده انت راجل هزؤ جدا	-1
	المداخلة الكاملة للسيد #حمدين_صباحي مع الاعلامي وائل الابراشي على خلفية الحادث الارهابي الجبان	0
	دخيل شعاراتك يا كذاب يا قومجي 	-1
	السيسي هو الارهاب وما حصل انما هو ردة فعل من شعب غاضب	-1
	يخطئ من يعتقد أن الإعدام هو الحل.	0
	تيجي نجرب معاك كدة ونشوف .. متتهد بقي ربنا يهدك يا راجل يا فاشل	-1
	ههههههه ياسمين اكثر الله من امثالك :))	0
	اصله هيقرفنا ويقعد يفتي	-1
	طب خشي عالمطبخ ياعجله شوفيلك حاجه اطفحيها ما ينفعش بتخنك ده تقعدي من غير أكل يا ملظلظ انت يا كايدهم	-1
	العجلة دي تبقي امك	-2
	يا ملظظ انت يا مكلبظ يا ابو ليه يا جميل	-1
	الليه دي عندة يا خروف روح مأمأ بعيد يا ابن العجلة بلوك	-2
	هاهاهاهاهاهاها ماعلش جيت عالجرح يا كلبظ	-1
	مرسي نجح ب٥٢٪يدوب مجموع دخله السجن ،، انت جبت ٣٪ نوديك فين ؟! يا دوب عند داعش ف العراق  ربنا يوعدك  بواحد داعشى يروقك كده	-1
	يا فاشل .. هتفضل زباله طول عمرك و عمرك ما هتنضف .. أحب أفكرك بس إن الأصوات الباطله كانت أكتر من الأصوات إللى أخدتها فااااااشل	-1
	"15 مايو 1948... لن ننسى :فلسطين أرضنا.  ولن نغفر: ( إسرائيل) عدونا."	0
	"بطل هري وياله علي عنبرك يابلحه ميعاد الحقنه جيه😂😂😂😂 انت جي من بره والا جوه يابلحه😜😂😂عدونا هو انتم ياشويه خونه يابتوع البطاطين"	-1
	فلسطين مش ارضنا ولا قضيتنا	0
	ﻻ فلسطين أرض العرب والمسجد الاقصي قضيه كل مسلم	0
	عاوزين تعملو شو بطولى على حساب مصر وجيش مصر لو فلسطين فيها راجل يحارب اليهود ويورينا	-1
	تحية من قلب عربي فلسطيني إلى قلب عربي مصري..حمدين صباحي كنت أتمنى فوزك بالإنتخابات الرئاسية المصرية و أنت أهل لذلك	0
	واحنا لن ننسي انك كومبارس ومعرص ابن وسخة ومهما فعلت ياعلق هتفضل في نظر الكل مجرد كومبارس خخخخخخخخخخخخخختفو عاللي خلفتك	-2
	خدلك اسنيكارز انت مش انت وانت جعان يا حمضييين	-1
	اسمه الكيان الصهيوني مش اسرائيل	0
	"امال ايه الحل من وجهة نظرك ؟  عايز المجرمين  يخربوا بلدنا و يفجرونا و يقتلوا أولادنا و احنا نعمل لهم عنابر تسمين ؟"	0
	يا خائن يا منافق يا آفاق يا نصاب يا فاشل يا وصولى يا محلل  يا مجعراتى انت ضيعت مصر بلدك و بعت دماء الشهدا اترك فلسطين لرجالها	-1
	اقالة وزير العدل هى الحد الأدنى للرد على تصريحاته المشينة المهينة للمصريين .	0
	طب وبالنسبه للي قتلوا الآلاف واعتقلوهم وعذبوهم حتى الموت في الاقسام دول مش هتقولهم حاجه؟ اللي ماتوا واعتقلوا دول مصريين برضو!	0
	مش هيرد عليك يا عمر  مش هيرد عليك ... مش هيرد لأنه ماااااات	0
	"يعني ايه مات   كان فيه معتقلين هنا ! وتعذيب وقتل  واغتصاب !  دة حتى شفته في انتخابات رئاسية !!"	0
	هاهاها لسه عايش وبيعرص اهو، انا افتكرته مات فعلا لحد مانط علينا بالتعريصه دي فقلت احا بقى	-2
	 يا حمديين ياعرص ؟؟؟ أمك عارفه ؟!	-2
	الحد الأدنى ديه عجبتني منك الصراحه حسستني كده انك دكر ومكنتش هتسكت لو متمش إقالته😂😂انت بقي عملت ايه لما أحمد مكي ضرب موظف!!!	-1
	طبعاً موجود هو الأمل الي احنا عايشين بيه صباحي الأفضل مصري بجد حاسس بينا	0
	صباحي علي النت و الفضائيات ظاهرة صوتية حنجورية فقط لا غير او كما يقال ضجيج بلا طحين	-1
	"الصراحه الراجل قال واقع حاصل بس مكانش لازم يفسرها كده فى وشنا  هما بيعمولها صحيح والشعب واخد على قفاه بس توصل البجاحه لكده"	0
	بس يلا انت جاي تتكلم دلوقتي انت حيوان	-1
	"يختلف المنصفون على القضاء الشامخ لكنهم يتفقون على القاضى الشامخ: زكريا عبد العزيز. كل التضامن مع المستشار الجليل النبيل رمز استقلال القضاء"	0
	أفقدتنا الثقة فيك للأسف..انا حزين إني وصلت للرأي ده	0
	"هذا الحمدين اصبح دميه في يد العسكر والامارات بس انفضح تدليسه على شتى اﻻصعد كنا فاكرينه مناضل ثورى طلع متواطئ$$"	-1
	حمد الله على السلامه يا كومبرس عصرك وزمانك	-1
	مش بترد على الواتس ليه ياسطى .. رد علوزك بجد با ريس	0
	"حمدين سيبك من التطبيل $$الان طلعت الى اﻷضواء تانى ليه روحنا لحمدين الحزب وقابلناه وقلنا مش هقدر اعمل حاجه للمعتقلين"	-1
	"الان الاعﻵم المصرى المناضل بدأ ينتقد في السيسي حاجه من الاثنين اما مسرحيه علينا او السبوبه خلصت فبيذكروهم"	-1
	خاين زيك ياعبده مشتاق	-1
	"انت فين يا وسخ.  ايه اخبار رقم  الحظ ٣ معاك. ايه اخبار بنوتك النصابة. عيلة هايله"	-1
	 زعﻻن من غيبتك الطويله فرحانلك باستراحة المحارب دي...بس صوتك وحشنا ياابو النضال وثقتنا فيك مابتتهزش يانسر :)	0
	وادام انت بتايده يبقا واطي زيك	-2
	"تحية للعمال فى عيدهم . وللفلاحين فى سرسو. ولكل الساعين رغم مشقة الطريق الطويل نحو الهدف البعيد النبيل : العدالة الاجتماعية."	0
	وللفلاحين ف ايه ياسطا	-1
	سبيه هو خلاص عرف غلطه	0
	"انت طلعت من السرداب يا حمتين  فيه تعليمات جديده من مخابرات العرص  وهنشوف طلعتك البهيه قريبا"	-2
	دا مابيخدش تعليمات ولا من مخابرات ولا مكاتب ارشاد ولا بيبتزه مستثورين كل هلاقتهم بالسياسه يسقط يسقط	-1
	" فعلا بامارة المركز الثالث بعد الاصوات الباطله  اهو كومبارس لتكملة المشهد  هو خلص السبع تلاف جنيه وللا لسه"	-1
	خلصهم وقطر وتركيا بتبعتله حصه مع حصص الخرفان	-1
	"اردوغان جزمته برقبة الكومبارس بتاعك وامير قطر راجل وعامل كرامه لشعبه في كل مكان  خوش الدرج يا سفنجه"	-1
	طبعا اوليا نعمتكم وتاج راسهم لكن هما وانتم لا ترقوا لاسفل حزمة حمدين..واخيرا ادرك انه حراق لكم ولايتام مبارك	-1
	 ياعم اتنيل  ... انت نصاب وبتاجر بهموم الغلابة	-1
	تحية لامك علشان خلفت نطع زيك يا بغل روح يا بنى شوفلك شغلانة كل منها عيش ولا قبضت  الشيك علشان كدة طالع تعمل بلقمتك	-2
	"الشعب اصدر حكمه النهائي على مبارك منذ  25 يناير، وحكم الشعب أقوى و أبقى . العار للطغاة وان أفلتوا من العقاب . والمجد للشهداء ولو أنكروا دمهم" 	-1
	حمتتشين حبيبي طير انت الناس العفاريت بتتنطط ادامهم فبلاش تتعور يلا حبيبي طير انت دلوقتي	-1
	حمضين ماتقوم تتطمن على سيشوارك	-1
	واطي واحدة بس ده واطي واطي يعني والغريبة غاوي يتشتم ده مريض ده ولا ايه حمدين غاوي يتهزأ سبحان الله	-1
	بيشتغل عميل يعني ايه بيشتغل ايه ؟؟؟ عميل يا ابني عميل	-1
	"كلنا معاك وكلنا في الميدان حانستقبلك بأغنية طَلَع البغلُ علينا و عندي مسدس 6 مل أجيبه وأعمَّرُه وأضربك بالجزمه توفيراً للرصاص"	-1
	بس يا كومبارس يا بن الوسخة	-2
	"حمدين ..... ابقي اتغطي كويس وما تاكلش سمك ولا بيض وهانجوزك هنومة ان شاء الله"	-2
	"انزل يا حمدين واوعدك حتكون شهيد وتقابل الشهداء  وحياه امي لو شفتك لعملها"	-1
	كسمك يا ابو لمعه يا خول 	-2
	والتيتا في النانا والنانا في التيتا والبابا اوبح اه البابا اوبح	-1
	"كل ليلة تمضي تعمق معرفتي بهشاشة هؤلاء الأقزام ، وتصغرهم في عيني أكثر #الرئيس"	-1
	ضاعت الاخلاق و القيم و الدليل هذه التعليقات	0
	دول لجان الكترونية تبع المخابرات وشلة شراميط مش لاقية رجالة .. حريم حكاكه	-2
	من انحرافات صلاح نصر الى مخابرات الشتم و السب و تربية الشراميط.	-2
	بس يا ريس بقى ماتصغرناش ده انت كنت واقف مش عارف انت فين اصلا ده هشام الحرامي كان دريان عنك لما اتمسك	0
	"كم انت محترم يا شريف يا مخلص   هؤلاء احقر من اقزام انهم جردان تخاف النور ولا تعيش الا بين مجاري االكواليس!"	-1
	لن ننسى أطفالنا الذين يتمهم الانقلاب الصهيونى	-1
	أفرك حلمات بزازك أحسن هترتاح يا دكتور مرسي	-2
	"ههههههههههه يحي حامد نٌكتة بجد كٌتقمص جينات العبط من مرسي طيب اقزام وهحاول اصدقك لما اقزام فشختكم يبقي انتم حشرات طبعاَ"	-1
	محكوم اعدام وتغرد ازي بقي يا عصفور	0
	اسال امك وهى بتتجلد وهى بتتناك	-2
	"إننا سنحمل وطننا على أكتافنا ، وننصر ثورتنا ، ونعلي قيمها وأهدافها ، ونستنقذ مصرنا من تلك الطغمة المستبدة .  #الرئيس"	0
	اللهم بحولك وقوتك وكرمك وفضلك رده سالما غانما لمصر وشعبها مرفوع الهامة منصورا	0
	كل سنة وأنت طيب يا ريس وان شاء الله العيد القادم تكون فى منصبك وسط شعبك بحول الله وقوته	0
	وانا اجدد البيعة لامك وامه وكسمك علي كسمه	-2
	"كان ممكن أرد عليك واشتم  بس الله يسامحك"	0
	طيزك حمرا يا مقلوب	-2
	يلا يا ابن اللبوة	-2
	بس يا شرموط يالبن القرد	-2
	 يالا يابن المرة الوسخة كسمك علي كسم ابوك راجل خوب مخلف عيل متناك	-2
	انت بردو اسأل امك علي ابوك الحقيقي يا خلفة العناتيل	-1
	كسم كل كلاب السيسي يا ريس ... عاش نضالك يا ريس	-2
	"كل عام وأنتم بخير وثورتكم مصونة منصورة . محمد مرسي رئيس جمهورية مصر العربية #الرئيس"	0
	كل سنة وحضرتك طيب وحر مع إني قلت يسقط يسقط حكم المرشد بس كل حاجة وضحت بعد كده	0
	مبقاش باين مين الصح والغلط ومين خايف عالبلد بس كل اللي اتريقنا عليه أيام #مرسي اتخرصنا عليه أيام #السيسي	0
	كل عام وانت رمز الاحرار ياريس ..كل عام وانت جايب للعبيد حرقان	-1
	رئيس مين يا روح امك؟	-2
	شوف حد ينيكك	-2
	"هههههههههههههههه طيب وازيك وازي  امك  في السجن وبيتوت  وتلاقي القطيع مصدق ان ده فتحية بن سنية :)"	-1
	 تتكلم مع رئيس جمهورية مصر العربية باحترام  ياقذر ياعبد اللبيادة ياكلب	-2
	ايه الصوت الخرا اللي سمعتة دة؟ هههههههه انت بتغني زي البنات الحايحة كدة لية؟ ههههه و انت لا صوت و لا شكل كمان؟ بتغني ليه يا خروف؟	-2
	ثورة آيه قصدك ثورة الاٍرهاب ماانت مسكت البلد سنة خربتها وقعدت على تلتها وغير كده دخلت الأسلحة واستقبلت ايران .	-1
	فهموك انه خرب البلد في سنة ياابن الرقاصة ؟ طيب وعميل الموساد اللي بيحكمك دلوئتي ياندل يابن الندل	-2
	لقد أحال الانقلاب الوطن إلى بحور جراح أعلم أن الثورة طبيبها ، وأن القصاص منتهاها ... فاستبشروا خيرا واستكملوا ثورتكم والله ناصر الحق #الرئيس 	0
	الله ينصرك ربي ويعزك ويرفعك  انت وكل مخلص قابع بالمعتقلات ظُلماً وزورا	0
	 ربنا يحفظك يا رئيس ويحفظ اسرتك الكريمة كلنا معاك يا ريس يسقط سيقط حكم الخونة	0
	بحور جراح ؟!؟ هو انت بتكتب بمناسبة الفالنتين !!؟ متخلف برة و محبوس ومعين مدير حساب .. يالهوى بجد	-1
	 تحية الي البلهاء من التنظيم الدولي للإخوان	-1
	طوال عام كامل أحسسنا بأن مصر تضيع من أبنائها وأشقائها وجميع ذلك كان سببه سياساتك التي أعطت لجماعتك مطلق الحرية في تخوين الكل	0
	 الثورة مستمرة ولن نفرط فى الشرعية حتى ولو اريقت دمائنا جميعا	0
	حسبي الله ونعم الوكيل فيك يامرسي انت وجماعتك القذره يا خونه	-1
	ثبتكم الله وعجل الله فرجكم فلا تهنوا وﻻ تحزنوا لكم الأمن والعاقبة ولهم الرعب والهلاك .	0
	هههههههه يعني مهيطل وهو برة المرشد راكبه وعامله برافان وهو محبوس بردوا مركوب وعاملينه برافان لا والخرفان بتامن احييه يامصر	-1
	الشعب المصري جبان خنوع لا يملك الشجاعة للمواجها و اسرائيل معها حق تدعس علي رؤوسكم مرسي له الله و ليس انتم	-1
	ان شاء الله لن أغادر سجني قبل أبنائي المعتقلين ولن أدخل داري قبل بناتي الطاهرات المعتقلات وليست حياتي عندي أغلى من الشهداء الأبرار #الرئيس	0
	بس يا خول يا ابن الخول	-2
	هو السؤال ياتري هو اللي بيكتب الكﻻم ده وﻻ الجماعة هما اللي بيكتبولوا برضوا وهو استبن حتي علي تويتر	-1
	"ممكن يا ياسمين تقوليلوا انه خروف ﻷني قولتله كتير بس بيفتكرني بشتمه يمكن يصدقك إنتي"	0
	"أهلا بأمير المؤمنين  والله أن حذائك يسوى السيسي وداعميه ومؤيديه  لن يخذلك الله ولن يخذلك الشرفاء"	-1
	"امير المؤمنين مره وحده !!!!!  اللهم اشفهم من مرضهم  اللهم اشفهم من خيانتهم للامة"	-1
	بس يا متناك	-2
	 واضح انك مبسوط عندك يا مرسي (فتحية) والجلاشة مريحاك اوي ، بلاش بقي تماحيك في شراميطك بليز والبس وخليك كوووول	-2
	الش** دول انتوا اللى تعرفوهم يا بتوع نكاح الكاراتيه وحبلى بنجمك واذوب عشقا فيه .. يا ولاد الرقاصه	-2
	ليت كل الرجال مثلك أيها البطل المجاهد الشريف	0
	مشكلتك يا علاء صادق يا ابن الاحبا انك سفيف وبتتركب من مصغرك	-2
	الانقلاب الكسيح وقياداته خائفين من مصير أسود عقابا لهم على ما اقترفته أيديهم من جرائم في حق هذا الشعب العظيم #الرئيس	0
	"اللهم كُن له وثبته وانتقم ممن ظلمه، اللهم أهلك من فرّق وحدتنا وشتتنا.  اللهم انتقم من اللي بيشتموا في المينشنز بردو :)))"	0
	يالﻻ من هنا ياأهطل	-1
	والله زمان يا بن الهبلة  ، يلا قوم معاد جلسة الكهرباء	-1
	واقترب هذا اليوم ان شاء الله فلا يضيع حق وراءه مطالب فكيف بدماء الشهداء فلا تفاوض علي دماء الشهداء من قتل يقتل	0
	لية بتساعدوة ...لما تعملوا ريتويت للعميل الخائن لكلاموة الاخرق الحيوان	-1
	ان كان على الشتيمة انا مش بحب اشتم ولكن فى ساعات يخرجوا الواحد عن ادبه	0
	رئيس  جمعية خولات مصر يتحدث إليكم من بكابورت وادي النطرون	-2
	من كبانيه مأمور السجن شخصيا يا ياسمين	-1
	"يا آدمن يالطخ الشعب العظيم هو اللي خلع الخروف مرسي . . اتفوووووو ياجماعة وسخة  #تحيا_مصر #حركة_بلدنا"	-1
	مصيرك وباقى الخراف الضالة هو الأسودمن قطارالسكةالحديد بتاع زمان .. جزاء خياناتكم وإرهابكم .. ياقتلة	-1
	أعلن للعالم كله أن بوصلتنا مضبوطة على دعم فلسطين ضد المحتل الغاصب وأننا مع كل مقاومة ضد أي محتل #الرئيس	0
	"انت يا مرسي ضد المحتل الغاصب يا سنكوح  يا بقحتك شوف الصور وبلاش تعمل فيها بطل وكلام فارغ"	-1
	"أنا أعترف بأن الذي دبر الانقلاب ضدك  يادكتور محمد السعودية والامارات وقلوبنا معك ونحن مع الاخوان المسلمين  والسيسي قرب يومه"	0
	لهالكلمات انا عارفة انت معتقل ياريس بس معلش المعتقل للرجال وللأسوود الله يحفظك وينصرك	0
	"ربنا يفك اسرك يا ريس وأسر الأحرار عاجل غير اجل"	0
	"اسمك النهاردة كان بيرج الشوارع يا ريس، كل النور ما يقطع مصر كلها فنفس واحد كانت بتهتف "الله يخرب بيتك يا مرسي!""	-1
	انت كسمك ياض يا مرسي يابن المرة القحبة	-2
	والله ماقحبه ابن قحبه الا انت يا لوطى	-2
	خخخخخخخخ و حاطط صورة العرص خالد مشعل ههههه كسمهم جميعا	-2
	الزعيم البطل ؟ ياعرص دة بيتناك م العساكر  زيك بالضبط	-2
	باين عليك يا ابن الرقاصه احلف انك على ابوك انت لو انت على ابوك جيب عنوانك	-2
	الله يشهد أني لم آل جهداً أو أدخر وسعاً في مقاومة الفساد والإجرام بالقانون مرة وبالاجراءات الثورية مرة فأصبت وأخطأت ولكني لم أخن فيكم أمانتي	0
	"الدكتور محمد مرسي. وجه يتشرف المصريين عندما يقولون هذا هو رئيسنا. لايظلم كعبدالناصر  لايسرق كحسني ولايخون كالسيسي"	0
	الله يفك اسرك يا انسان بمعنى الكلمه هم لا يستحقوا شخص مثلك كيف يستبدل دكتور مثقف حافظ لكتاب الله بابن يهوديه	-1
	ان شاء الله هيرجع واعدام القتلة فى ميدان رابعة	0
	 أنت أكبر خائن بتحكيمك الديمقراطية الكافرة وإستبعادك الشريعة الإسلامية.. والله إنك لخائن للأمانة	-1
	أنتم هكذا ... تصارعون أخوتكم في الإسلام و تدعمون الفاسدين كالسيسي و من على شاكلته ... قبحكم الله	-1
	اخوي صالح انا مو ضد ولا مع مرسي بس عندي استفسار بسيط هل صحيح انه سمح ليران بناء حسينات	0
	لاتفكر اني ابحث شيء يسيء الضن في مرسي بلاعكس بس كنت اتجادل مع شخص واعطاني هالمعلومات وحبيت اتاكد	0
	عاش الرئيس الدكتور #محمد_مرسي عاش وشكراً لصاحب فكرة إعادة التغريد من الحساب وقريب الرئيس نفسه هيغرد منه إن شاء الله #الرئيس	0
	يعني أحداث الاتحادية دي إجراءات ثورية ،!!!!؟؟  تصدق ظلمتك امرسي . #بصقه_بحجم_السماء قبحك الله انت وشرزمتك المجرمة	-1
	ملعون ابو كذبك الشعب مقتلش في بعضه..انتم الي قتلم وحرقتم المسلمين	-1
	"شعب مصر العظيم  أهنئكم بالعام الهجري الجديد والوطن في ذروة ثورته ، وشبابه في أوج عزمهم ونفاذ كلمتهم #الرئيس"	0
	كل عام و انت طيب يا ريس ناصرا للحق منصورا به إن شآء الله :))	0
	كس أمك	-2
	ايه يابنت العرص يالبه جه سيدك ده يامتناكه	-2
	عام أسود على دماغ اللى خلفوك وجابوك يابن الزوانى أنت وجماعتك الوسخة وابن كوم الفواحش اللى قاعد بيتويت ده	-2
	أهو فش غل هعمل إيه يعنى	-1
	صحيح هوفي ذروة ثورته.ولكن على من يرهبه ويقتل جيشه ممن خرج من عباءة جماعتك الخبيثه التي انت باب خيشها.واستخدموك حتى لقيت مصيرك	-1
	ربما يكون الاخوان قد فشلوا سياسيا ولكنهم لم يفشلوا وطنيا ولم يكذبوا ولم يتآمروا ولم يقتلوا المصريين	0
	مرسي وجماعته هم احرص الناس علي الدول العربية وعلي أمنها ويموتون دونها ولا يسفكون دما ابدا وكل هذا محض افتراء	0
	ياله ياهبل يابن الاهبل هي ناقصه ميتين أمك علي المسا ياله يابن العبيطه علي زنزنتك انت جي من بره والا من جوا يابلحه	-2
	ايه ياشرموطه روحت شقة العرص بتاعكو ولا لسه يابنت المتناكه	-2
	أصارح الإخوة المسيحيين بأني لاأشعر براحةكبيرة لتلك العلاقات الفاترةالتي لاتخطئها عين خلف الابتسامات والزيارات واللقاءات البروتوكولية #الرئيس	0
	الاعلام بيفضحكم عشان كده بتهاجموه	-1
	"سلام عليكم@Lamees_Alhadidi  أسأل الله تعالى أن يفضحك في الدنيا ويفضحك على رأس الخلائق يوم القيامة"	-1
	عدد من القتلى اليوم، والوضع ع وشك الانفجار، ثم يأتي مدعي الشريعة لينكر ع سياسي في عنقه ملايين الناس مسألةجزئية، ليهنك الفقه أبافوزي	0
	""مدعي الشريعة" كلمة ماهي طيبة منك أخي عبدالرحمن، سامحك الله، على ماذا تنكر علي؟ خالفت الشريعة بماذا؟"	0
	ايه الكلام العبيط دا!!	-1
	كس امك بجد يعني من غير هزار من قلبي وإلهي	-2
	لم نفسك دة رمز لبلد احترم بلدك على الاقل ناس زبالة	-2
	كلاب الفلول و #جبهة_الانقاذ تعوي في كل مكان، لا تعبأ بهؤلاء الحثالة تجار الدم والملحدين منهم	-2
	سيبك انت .كنت مسخرة يا ريس الله ينور وبرضو كالعادة مفهمتش اى حاجة =)) .. الخلاصة انك بتأكد اهمية رحيلك يوم 30... وصلت يا برنس	-1
	تواضروس كاذب ومتامر لعنة الله عليه	-1
	الكل يعلم ان كل اخواني او بيحترمهم يتحسسون اقفيتهم العريضة منذ ديسمبر٢٠١٢ فكل مصري قد طبع كفه عليها،دعهم يحترقون ولا توجد لهم مراهم #مصر	0
	سهل أوي إن أي شخص يبقى جبان ، يضربك ويجري ، بالضبط زي ما بيعمل أي حيوان !!	-1
	يامعرص انا وقفت قدامك نصف ساعه ولم تتجرأ تمد أيدك انت كلب زي العرص الكبير ال اسمه السيسي جبناء	-2
	انت قفاك وجعك للدرجة دي ومخليك بتهرتل ومش عارف بتقول ايه .. ع الاقل الاخوان كانت الدولة نفسها ضدهم بس انت اتظبطت بنيويورك	-2
	"قهر قهر قهر اولع ياكلب كلنا يوسف الحسيني وهنفضل نحبه ونتابعه "	-2
	 انا لا هولع ولا حاجة.. شوفي الحسيني اللي عمللي بلوك مسكين.. هيموت نفسو من كثر ما خاد على قفاه	-1
	"قدع يوسف يعملك بلوك  وبالشبشب على فمك يا ايها الديوث وانت معارض ليوسف مالك بتتنطط زي القرد في كل تغريده"	-2
	مادام بتشتمي يبقى انتي من فصيلة الحسيني المفضوح. نفسي أعرف ليه كلاب السيسي ما فيهمش واحد مؤدب.	-1
	الاخوان مايشتموش ياض ياخول طب كس امك وكس اختك وكس جارتك والحسيني سيد اهلك ياكلب	-2
	محروقين منك علشان انت معلم عليهم وفاضحهم هو ده تمامهم قلة الأدب  ... اوعي تزعل نفسك لو خرج العيب من أهل العيب يبقي عادي	-1
	لا ياروح امك ايدنا احنا الى بقت معلمه ع قفا امه	-2
	٢٠ خروف ب ٨٠ قرن ( علامة رابعة ) واقفين قدام مقر إقامة #الرئيس #السيسي في #نيويورك بيشتموا كالعادة و قالك اعداد غفيرة :) #مصر #تحيا_مصر	-1
	و الله ما في بقرون و معرص غيرك يا عفش يا كلب ساويرس النجس	-2
	اظهر الفروقات الخمس بين هذين الاخوين واكسب معانا خيشت رز. 	0
	حضرتك ليه حاطط صورتك؟ مش الصورة اللي عالشمال دي صورة حضرتك برضو؟	-1
	والله انتي ادرى  اكيد بتشوفي اللي على اليمين لما بيروحلك بالليل ولا ايه؟	-1
	وكام خروف بكام قرن رافعين صورة السيسى وبيهتفوا طمنا ؟؟	-1
	الراجل الذي ضرب #العرص #يوسف_الحسيني على قفاه يجب عليه غسل يده عشر مرات إحداها بالتراب لان الحسيني انجس من 🐶 الكلب #مصر	-2
	خلي الكلاب الي شتمتك في امريكا اولاد جهاد النكاح يجوا هنا مصر واحنا ننيك ابوهم وهلهم واحد واحد	-2
	طب ماتيجي انت احسن ولا قاقولك ابعتلي امك او اختك تلقيهم خلوين و ملظلظين	-2
	ليه يا كس امك هما احفاد جهاد النكاح زي امك وأختك يا خول يالي رئيسك ومرشدك في السجن بيعملوا مديحه يا عرص	-2
	انت واخد بالك انت بتغلط بس انا عزرك انا لو  دا لو و عمر اي واحد حر هيكون مكانك يا معرص ان كل الامهاد زي امك فتحه رجليها	-2
	"معلومة:لجنة ال٥٠تم تشكيلها بمعرفة رؤوس الدولة ومنهم #السيسي اتعجب:ممن اكتشفوا فجأة ان الدستور لا يصلح بعد تعليق #الرئيس ،لعن الله المنافقين"	0
	"اهدى بس عشان أول لما ها يدعوا لتعديل الدستور أنت أول واحد هاتقول نعم"	-1
	ضحكتي يلا على اساس انك حقاني أوي ده انت اكبر منافق شوفته ف حياتي يامعرض 😑 قال ايه كنت بحترمك😷كتك القرف مطبلاتي	-1
	عملتلي بلوك يامطبلاتي 😂😂😂 كتك وكسه	-1
	أنت غبى با حسينى...كيف سيتم تفعيل المادة الخاصة بتحديد حد أدنى كنسبة من الدخل القومى للانفاق على الصحة ...	-1
	 فعلا لعن الله المنافقين سوري يا يوسف انت اللي قلت	-1
	انت يا إما كنت عارف انه دستور مش كويس وبطبل ليه تبقى منافق ..وإما لسه مقتنع إنه كويس بعد ما رئيسك قال غير كده تبقى جاهل	-1
	وربنا يلعنك فاكر حلقة امبارح	-1
	"العيب و اللعنة مش على المعرضين و المنافقين لوحدهم  العيب على اللى قابل التعريض و النفاق و ما بيقولشى لا و لا عيب"	0
	"الشيطان أحمد شاهين نعى الدستور دا من سنتين في اتصال مع عمرو أديب .. أعلن وفاته قبل مولده  ما تقوليش فلك   لعب كبار الإنس"	-1
	 انت اول المنافقين والاعلام يجب ان يتتطهر من امثلكم	-1
	"#اليوم_السابع |  يوسف الحسينى تعليقا على #قانون_مكافحة_الإرهاب : "كنت عاوزه أشد من كدا""	0
	هذا الصنف من البشر أشبه بالكلاب المدللة ، لا يستقوي إلا بوجود صاحبه . ومن الطبيعي أن يتمسك ببقاء حكم العسكر .	-2
